Close,High,Low,Open,Volume,EMA_5,EMA_20,RSI,MACD,MACD_Signal
480.1499938964844,480.6499938964844,479.8999938964844,480.54998779296875,29486,480.4058895403641,480.60173375939894,44.68068118567411,-0.45894269529537723,-0.638033049382443
480.54998779296875,481.1499938964844,480.0,480.1499938964844,63964,480.4539222912324,480.5968055721199,47.93819644809513,-0.41461424764793264,-0.593349289035541
480.45001220703125,480.70001220703125,480.0,480.70001220703125,25879,480.45261892983206,480.58282525163526,47.19022171014164,-0.3831342941226126,-0.5513062900529553
478.8999938964844,480.6000061035156,478.8500061035156,480.54998779296875,163746,479.93507725204955,480.4225555987637,37.43725412584374,-0.47775249440570633,-0.5365955309235055
477.45001220703125,478.8500061035156,475.6000061035156,478.54998779296875,119454,479.1067222370435,480.1394562281225,30.985797103036884,-0.6621071451319835,-0.5616978537652012
476.8500061035156,477.3999938964844,476.5,477.3999938964844,39130,478.3544835258676,479.8261752638743,28.77595425972359,-0.8468629037292885,-0.6187308637580187
477.6499938964844,477.95001220703125,476.25,476.70001220703125,43037,478.11965364940653,479.61891989555147,35.391984659759956,-0.9181470171087653,-0.678614094428168
477.25,477.8999938964844,477.0,477.8999938964844,23837,477.8297690996044,479.39330847692753,33.706077128425406,-0.9954415248366217,-0.7419795805098588
476.0,477.25,475.6000061035156,477.25,74886,477.21984606640297,479.0701362410297,29.04911162382064,-1.1443709365910877,-0.8224578517261045
476.3999938964844,476.75,475.79998779296875,475.95001220703125,31827,476.9465620097635,478.8158369701206,32.2737418977291,-1.2161039148946315,-0.90118706435981
475.95001220703125,477.0,475.95001220703125,476.45001220703125,47246,476.6143787421861,478.5429012783978,30.589440593151412,-1.2943422074262685,-0.9798180929731017
476.6499938964844,476.95001220703125,475.79998779296875,476.1000061035156,36845,476.6262504602856,478.3626243848822,36.16993020356724,-1.285050681249004,-1.0408646106282822
476.45001220703125,476.8999938964844,476.25,476.8999938964844,23038,476.5675043758675,478.18047084413456,35.29681703227273,-1.279079498573651,-1.088507588217356
474.8999938964844,476.3999938964844,473.95001220703125,476.3999938964844,113164,476.0116675494065,477.8680444681679,29.377529698283528,-1.3834730013237504,-1.147500670838635
474.29998779296875,474.8500061035156,474.20001220703125,474.6499938964844,38211,475.44110763059393,477.5282295467204,27.457952631328315,-1.4973604433449736,-1.2174726253399029
474.1000061035156,474.3500061035156,473.20001220703125,474.04998779296875,79081,474.9940737882346,477.20173207593905,26.828722486836508,-1.585477514818308,-1.291073603235584
474.6000061035156,475.5,473.8500061035156,474.25,54172,474.8627178933283,476.95394864999395,31.08121387673307,-1.5965609467154422,-1.3521710719315556
474.8500061035156,475.0,474.5,474.5,15011,474.85848063005744,476.753573169377,33.172496507423546,-1.5671071005184558,-1.3951582776489357
475.20001220703125,475.5,474.70001220703125,474.70001220703125,25261,474.9723244890488,476.6056149824869,36.09612764779228,-1.4982512401062422,-1.415776870140397
474.8999938964844,475.8500061035156,474.20001220703125,475.29998779296875,51740,474.9482142915274,476.44317487905806,34.69495857825088,-1.451163337318519,-1.4228541635760215
475.20001220703125,475.3999938964844,474.1499938964844,474.8999938964844,48965,475.0321469300287,476.3247784341031,37.315405875848704,-1.3738005472581563,-1.4130434403124483
476.3999938964844,476.8999938964844,475.20001220703125,475.20001220703125,91796,475.4880959188473,476.33194181147275,46.55308557093954,-1.2018077929552646,-1.3707963108410117
475.54998779296875,476.95001220703125,475.3999938964844,476.3500061035156,54745,475.5087265435545,476.25747000018663,41.84857095594231,-1.121166574417657,-1.3208703635563408
476.25,476.54998779296875,475.45001220703125,475.6000061035156,54126,475.755817695703,476.2567585715974,46.631759374178394,-0.9893678758638771,-1.2545698660178481
478.1499938964844,478.6499938964844,476.04998779296875,476.25,144209,476.55387642929685,476.4370666977771,56.97601043099266,-0.7232654749883523,-1.148308987811949
478.20001220703125,479.25,477.79998779296875,478.5,159647,477.10258835520835,476.604966270087,57.21114060895217,-0.5025482817232501,-1.0191568465942091
478.1000061035156,479.0,477.6499938964844,478.75,145741,477.4350609379775,476.7473510161278,56.545745206047634,-0.33187235472507837,-0.881699948220383
479.5,479.75,478.1000061035156,478.1000061035156,223086,478.12337395865165,477.0095080622109,63.02838550936875,-0.08268945317257703,-0.7218978492108218
475.1000061035156,479.95001220703125,474.70001220703125,479.6499938964844,210978,477.11558467360635,476.8276507328114,41.88130433795046,-0.237515018306226,-0.6250212830299026
478.04998779296875,478.04998779296875,474.3500061035156,475.04998779296875,65910,477.4270523800605,476.9440637861597,53.2150266060318,-0.12078420073885354,-0.5241738665716928
478.95001220703125,483.70001220703125,478.3500061035156,478.3500061035156,0,477.9347056557175,477.13510649290936,56.03218486792056,0.043844845493993034,-0.4105701241585557
477.29998779296875,479.3500061035156,476.29998779296875,479.0,372437,477.72313303480126,477.1508094738674,50.07860916212036,0.040702180930793475,-0.32031566314068594
475.5,478.70001220703125,475.5,477.54998779296875,260934,476.98208868986757,476.9935895239753,44.52121495875106,-0.10581263297729038,-0.27741505710800685
473.1000061035156,476.0,472.25,475.5,307342,475.6880611610836,476.6227720553601,38.4019715663592,-0.4108501041863519,-0.3041020665236759
468.20001220703125,474.1000061035156,468.20001220703125,473.04998779296875,322025,473.1920448430662,475.82060445075734,29.48997186152096,-1.0360402274550324,-0.4504896987099472
467.20001220703125,469.54998779296875,466.75,468.20001220703125,162305,471.19470063105456,474.9995956656406,28.058837341102286,-1.5938269026375451,-0.6791571394954667
467.79998779296875,470.25,467.0,467.1499938964844,212579,470.06312968502596,474.3139187253861,30.24606052868442,-1.964814685140027,-0.9362886486243789
465.5,468.20001220703125,465.3999938964844,467.79998779296875,140486,468.54208645668405,473.4744978943969,26.873108320509242,-2.416558387848738,-1.232342596469251
464.20001220703125,466.54998779296875,463.6000061035156,465.3999938964844,281276,467.09472837346647,472.5912135432192,25.164921461166283,-2.846652242255118,-1.5552045256264244
463.6499938964844,464.3500061035156,462.79998779296875,464.20001220703125,94712,465.94648354780577,471.7396688149588,24.456590948006376,-3.1950559849560705,-1.8831748174923537
463.95001220703125,464.6499938964844,461.04998779296875,463.8999938964844,179702,465.280993100881,470.99779675706094,25.685359392395434,-3.4076779012171983,-2.188075434237323
461.79998779296875,464.0,461.5,464.0,137010,464.1206579982436,470.12181495095695,22.820642835627176,-3.7069400065182663,-2.491848348693512
463.25,463.5,461.25,461.8999938964844,80338,463.83043866549576,469.4673563841991,28.604034843650666,-3.7834897989251886,-2.7501766387398474
459.8500061035156,463.45001220703125,458.8999938964844,463.25,163285,462.5036278115024,468.5514182622292,24.052720422011916,-4.07157259897582,-3.0144558307870417
461.95001220703125,462.45001220703125,459.5,459.70001220703125,105617,462.3190892766787,467.9227129236389,31.32143863733106,-4.083356954302246,-3.2282360554900826
461.0,461.95001220703125,460.6499938964844,461.95001220703125,40196,461.8793928511192,467.26340693091146,29.926071065154613,-4.121840178502907,-3.4069568800926477
462.70001220703125,463.3999938964844,460.6499938964844,461.0,85440,462.15293263642326,466.8287979095895,35.46645644806808,-3.969404805694637,-3.519446465213046
465.3500061035156,465.3500061035156,462.5,463.0,170219,463.21862379212075,466.6879605947253,43.02818493539213,-3.5933444756473136,-3.5342260672998997
465.75,466.5,464.6499938964844,465.5,119830,464.06241586141385,466.59863101427527,44.09304990721529,-3.225852174316401,-3.4725512887032
468.3500061035156,468.5,465.6499938964844,465.70001220703125,139875,465.49161260878117,466.7654286418219,50.561568827004926,-2.693761113171888,-3.316793253596938
468.1499938964844,468.8500061035156,468.04998779296875,468.5,77952,466.3777397046823,466.8972919994088,50.08152223498857,-2.2621379095520524,-3.1058621847879615
467.45001220703125,468.3999938964844,467.20001220703125,468.3999938964844,118961,466.735163872132,466.94993201918237,48.35136162729501,-1.9540312277031262,-2.8754959933709947
465.8500061035156,467.6499938964844,464.75,467.29998779296875,101266,466.4401112825932,466.8451771700712,44.5617815595968,-1.8180047561338029,-2.663997745923557
467.0,468.6499938964844,465.6000061035156,465.6000061035156,88222,466.62674085506217,466.859922201493,47.732603302648336,-1.598975901980964,-2.4509933771350383
466.8999938964844,468.04998779296875,466.54998779296875,467.29998779296875,52064,466.71782520220296,466.86373855339696,47.478287549256166,-1.417127846136168,-2.2442202709352643
466.8999938964844,467.95001220703125,466.75,466.8500061035156,31668,466.7785481002968,466.86719144321484,47.47828754925618,-1.2585046930254293,-2.047077155353297
467.95001220703125,468.20001220703125,466.6499938964844,466.75,34830,467.169036135875,466.970317230245,50.678190979493074,-1.036123215609905,-1.844886367404619
468.8999938964844,469.45001220703125,468.04998779296875,468.20001220703125,82650,467.7460220560781,467.154095960363,53.44192386280689,-0.7743030262754473,-1.6307696991787846
470.8999938964844,470.95001220703125,469.0,469.0,110914,468.7973460028802,467.5108481447555,58.69012417443465,-0.40080512265126345,-1.3847767838732803
469.75,471.79998779296875,469.75,470.8999938964844,101302,469.1148973352535,467.7241007023979,54.86075382372354,-0.1953483850851967,-1.1468911041156635
470.8500061035156,471.0,469.5,469.79998779296875,52105,469.6932669246742,468.0218059786948,57.703579320037264,0.055597960411773784,-0.9063932912101761
469.5,472.0,469.04998779296875,470.8500061035156,113495,469.6288446164495,468.16258636167623,53.26953409329968,0.14388195548752947,-0.6963382418706351
469.1000061035156,470.29998779296875,468.5,469.54998779296875,48881,469.45256511213825,468.25186443232764,51.99468541998579,0.17950230227478414,-0.5211701330415512
469.0,469.25,468.0,469.1000061035156,58971,469.30171007475883,468.3231154387726,51.66179061470068,0.19738667623192896,-0.3774587711868552
469.5,469.8500061035156,469.20001220703125,469.20001220703125,28040,469.3678067165059,468.435199682699,53.27261330164603,0.24903526920422792,-0.2521599631086386
469.1000061035156,469.79998779296875,468.45001220703125,469.3999938964844,29998,469.2785398455092,468.4985145799197,51.78586830687607,0.25475433726404617,-0.15077710303410163
469.25,469.75,468.6499938964844,468.95001220703125,39775,469.2690265636728,468.57008461992734,52.323202484708816,0.2682972303380211,-0.06696223635967709
470.1499938964844,470.3999938964844,469.25,469.54998779296875,36114,469.5626823412767,468.7205521700756,55.525982696412825,0.34764462571001786,0.015959136054261906
470.25,470.3999938964844,469.8999938964844,470.3500061035156,23723,469.7917882275178,468.86621386816364,55.880649707247194,0.41382732121684285,0.0955327730867781
470.5,470.75,469.75,470.3500061035156,44593,470.02785881834524,469.02181254738616,56.80794172222439,0.4809068995060102,0.17260759837062453
469.8999938964844,470.5,469.25,470.20001220703125,41439,469.98523717772497,469.1054488663479,53.880940380828896,0.4801179694007942,0.2341096725766585
470.3500061035156,470.70001220703125,469.6499938964844,469.6499938964844,58177,470.1068268196552,469.22397812703053,55.723577029422735,0.5099268415955294,0.2892731063804327
469.29998779296875,470.5,469.0,470.1499938964844,105371,469.83788047742644,469.23121714283417,50.63956585606081,0.4437080945637035,0.32016010401708683
469.3999938964844,470.0,469.0,469.0,31978,469.6919182837791,469.2472911193723,51.09719700696499,0.3947485022173396,0.3350777836571374
469.29998779296875,470.1499938964844,469.0,469.45001220703125,60854,469.5612747868423,469.252309850191,50.59206637028797,0.34391359394794563,0.3368449457152991
470.20001220703125,470.5,469.04998779296875,469.04998779296875,41716,469.77418726023865,469.3425672175091,54.91202720281273,0.3719632504832475,0.3438686066688888
469.8999938964844,470.1000061035156,469.6000061035156,469.79998779296875,18588,469.81612280565395,469.3956554726496,53.24091062492871,0.365767495070088,0.34824838434912864
470.3999938964844,471.20001220703125,469.79998779296875,469.8999938964844,50408,470.0107465025975,469.49130675111,55.662589334020495,0.3966310200873977,0.35792491149678246
470.3500061035156,470.8999938964844,470.20001220703125,470.20001220703125,28351,470.1238330362369,469.5730876418153,55.353931296426495,0.4123042026979533,0.36880076973701664
470.79998779296875,471.45001220703125,470.45001220703125,470.45001220703125,40542,470.34921795514754,469.68993527525845,57.631506721366506,0.45578111355780493,0.3861968385011743
473.54998779296875,473.6000061035156,470.70001220703125,470.75,83708,471.4161412344213,470.0575593245642,68.28104815824814,0.7040233529658053,0.44976214139410053
474.5,474.8500061035156,473.3999938964844,473.45001220703125,178533,472.4440941562809,470.48064891270093,70.99351345546324,0.9662765273880609,0.5530650185928926
474.3999938964844,476.0,473.1499938964844,474.1499938964844,139723,473.09606073634876,470.85391986353744,70.31187194888196,1.1527561455023942,0.6730032439747929
474.25,474.70001220703125,473.1499938964844,474.6499938964844,84993,473.48070715756586,471.17735606701007,69.23809462097809,1.2737562631601236,0.7931538478118592
473.6499938964844,474.29998779296875,473.3500061035156,474.25,37724,473.53713607053874,471.4128453841028,64.96417582049057,1.3061774494985343,0.8957585681491942
473.1499938964844,473.8999938964844,473.1000061035156,473.8999938964844,48315,473.4080886791873,471.5782880995677,61.55429991147343,1.276807410880565,0.9719683366954683
472.8999938964844,474.0,472.70001220703125,473.25,43302,473.2387237516197,471.7041648421312,59.86240459906479,1.2193031651157185,1.0214353023795184
472.3999938964844,473.75,472.3999938964844,472.95001220703125,44282,472.9591471332413,471.77043427587915,56.51656200872767,1.1204687484610076,1.0412419915958164
470.70001220703125,472.95001220703125,470.70001220703125,472.5,115952,472.206102157838,471.66848931694125,46.91536521706987,0.8946544268696357,1.0119244786505803
470.25,470.8999938964844,469.75,470.6499938964844,137913,471.5540681052254,471.5333950962802,44.74820990301446,0.6716404726190035,0.943867677444265
471.04998779296875,471.25,470.25,470.54998779296875,130270,471.3860413344732,471.48735630548856,49.237348207812445,0.5530771076438441,0.8657095634841808
471.0,471.75,470.75,471.04998779296875,65617,471.25736088964885,471.44094141925154,48.9696110966451,0.44989507914851856,0.7825466666170484
471.04998779296875,471.5,470.75,471.1000061035156,19906,471.18823652408884,471.40370774055793,49.266703593111345,0.36791507929183354,0.6996203491520054
471.1499938964844,471.45001220703125,470.70001220703125,470.8999938964844,45126,471.17548898155405,471.3795445173128,49.895180800091566,0.30747066510576815,0.621190412342758
470.79998779296875,471.3500061035156,470.3500061035156,471.1499938964844,50883,471.05032191869236,471.3243486388038,47.66946101520077,0.2286892763306696,0.5426901851403403
470.1499938964844,471.0,470.0,470.6499938964844,60651,470.7502125779564,471.2125053300115,43.765032423424614,0.112508455475961,0.45665383920746444
469.6499938964844,470.20001220703125,469.29998779296875,469.54998779296875,47715,470.3834730174658,471.0636947172946,40.98417424170923,-0.019684591694897335,0.3613861530269921
470.1499938964844,470.45001220703125,469.25,469.3500061035156,68369,470.30564664380535,470.9766755915031,44.76389174806095,-0.08314427717976969,0.27248006698563976
471.0,471.3500061035156,470.20001220703125,470.20001220703125,65788,470.5370977625369,470.9788969637409,50.560830882811686,-0.06410913615746949,0.20516222635701792
470.29998779296875,471.5,467.79998779296875,470.79998779296875,201024,470.4580611060142,470.91423894747686,46.255493048962215,-0.10430640530597657,0.14326850002441904
469.8500061035156,470.70001220703125,469.54998779296875,470.04998779296875,98267,470.25537610518137,470.81288343852816,43.68062046032368,-0.17050729048918356,0.08051334192169853
469.8500061035156,470.25,469.6499938964844,470.1000061035156,76718,470.1202527712928,470.72118083519365,43.68062046032368,-0.22043097784938936,0.02032447796748095
469.45001220703125,469.8999938964844,468.29998779296875,469.79998779296875,202461,469.89683924987236,470.60011715632106,41.30993038425793,-0.2889412890009453,-0.0415286754262043
468.54998779296875,469.45001220703125,468.1000061035156,469.45001220703125,198497,469.44788876423786,470.4048667407637,36.50854938540177,-0.41112149983979407,-0.11544724030892227
466.0,467.54998779296875,466.0,467.0,92053,468.2985925094919,469.98535562259576,26.950861354767895,-0.7055794205932671,-0.23347367636579125
460.04998779296875,465.79998779296875,457.79998779296875,457.79998779296875,0,465.54905760398424,469.0391301150122,16.256575662128817,-1.4028841280624533,-0.4673557667051237
466.70001220703125,469.70001220703125,459.79998779296875,459.8999938964844,500608,465.9327091383333,468.8163569809188,43.32490513823654,-1.4027319185126998,-0.6544309970666389
463.0,467.3999938964844,463.0,466.29998779296875,233610,464.95513942555556,468.26241822083125,36.29537053017723,-1.6817847860244797,-0.8599017548582071
460.45001220703125,463.25,458.5,463.0,237907,463.4534303527142,467.51837955285026,32.39435308589503,-2.0846681410807832,-1.1048550321027224
463.25,464.25,459.1499938964844,460.0,167516,463.3856202351428,467.11186721448354,40.017806043462215,-2.153199741858657,-1.3145239740539094
464.0,466.0,462.0,463.1499938964844,148521,463.5904134900952,466.81549890834225,41.90744586283075,-2.122525642845744,-1.4761243078122763
463.3999938964844,464.79998779296875,462.5,463.5,72257,463.52694029222494,466.4902127167368,40.800065957223886,-2.1221686374283877,-1.6053331737354986
465.29998779296875,466.0,464.0,464.0,102638,464.11795612580624,466.3768579620922,45.69375574167277,-1.9461382096761213,-1.6734941809236232
462.79998779296875,465.79998779296875,462.20001220703125,465.3999938964844,97067,463.6786333481938,466.03620366027087,40.902616534127155,-1.9854746185919225,-1.7358902684572832
462.1499938964844,464.1000061035156,461.0,463.1499938964844,99222,463.16908686429065,465.66608844467214,39.73602112012365,-2.045518615968035,-1.7978159379594336
463.1000061035156,463.6499938964844,461.54998779296875,462.1499938964844,61467,463.14605994403234,465.42169965027625,42.32518748237553,-1.99346643083328,-1.836946036534203
464.8999938964844,465.45001220703125,463.1499938964844,463.45001220703125,82714,463.7307045948497,465.3720133880104,46.97374459113874,-1.7863784683303834,-1.8268325228934392
469.95001220703125,470.0,465.0,465.20001220703125,312195,465.8038071322436,465.80801327553615,57.35804345693484,-1.200922011757882,-1.7016504206663279
469.3500061035156,470.3999938964844,467.6499938964844,469.95001220703125,144294,466.98587345600095,466.1453459258199,55.955940774532735,-0.776409069575493,-1.516602150448161
467.70001220703125,469.45001220703125,467.29998779296875,469.45001220703125,68079,467.2239197063444,466.2934093811734,52.178574856731686,-0.5665889377324902,-1.326599507905027
467.29998779296875,469.45001220703125,466.3500061035156,467.75,105708,467.2492757352192,466.3892739918206,51.27485026584127,-0.42765387102593877,-1.1468103805292096
467.6000061035156,469.29998779296875,467.04998779296875,467.45001220703125,78489,467.3661858579847,466.504581811982,51.94706763301021,-0.2899949777959705,-0.9754472999825617
467.95001220703125,469.5,467.29998779296875,467.8999938964844,50681,467.56079464100026,466.64224184960574,52.76576977794273,-0.15091706768811264,-0.810541253523672
466.04998779296875,468.5,466.04998779296875,468.0,62833,467.0571923583231,466.58583670135465,47.98618164902102,-0.19180193960636416,-0.6867933907402105
465.6499938964844,466.75,465.6499938964844,466.04998779296875,41899,466.58812620437686,466.49670881517653,47.02056465118328,-0.25355681459399193,-0.6001460755109669
465.8500061035156,466.95001220703125,465.6499938964844,466.0,35866,466.3420861707565,466.4351180807326,47.58850545714918,-0.2830953375749914,-0.5367359279237718
466.5,466.6000061035156,465.3999938964844,466.0,34289,466.3947241138377,466.441297311139,49.48374603376625,-0.2511605323554704,-0.4796208488101116
466.20001220703125,467.54998779296875,466.04998779296875,466.54998779296875,32249,466.3298201449022,466.4183177774145,48.61008459700899,-0.24720880767836206,-0.4331384405837617
464.1000061035156,466.20001220703125,464.1000061035156,466.20001220703125,65411,465.5865487977734,466.19752618942414,42.90003476046801,-0.4088173871128902,-0.42827422988958747
463.8500061035156,464.8999938964844,463.3999938964844,463.95001220703125,75001,465.00770123302084,465.97395284790906,42.26355632274987,-0.5507179278422996,-0.45276296948012995
461.6000061035156,463.95001220703125,461.5,463.95001220703125,122726,463.87180285651914,465.5573864913002,36.950188274729804,-0.8351047568714307,-0.5292313269583901
462.6499938964844,463.0,461.6499938964844,461.8999938964844,65560,463.46453320317426,465.2804919584606,40.69704113979658,-0.9646383772486615,-0.6163127370164445
461.1499938964844,463.8500061035156,460.3500061035156,462.6499938964844,101069,462.6930201009443,464.88711119065334,37.28791811633527,-1.1747899216781548,-0.7280081739487866
461.25,462.45001220703125,461.1499938964844,461.1499938964844,42940,462.2120134006296,464.5407196486864,37.66284514144902,-1.3180729533959834,-0.846021129838226
461.0,462.20001220703125,460.5,461.5,81137,461.80800893375306,464.20350825357343,37.06625993485588,-1.435253984475196,-0.96386770076562
459.25,461.3500061035156,459.20001220703125,461.0,106945,460.9553392891687,463.73174556275694,33.11230680998184,-1.6503074534463735,-1.1011556513017706
460.20001220703125,460.29998779296875,459.20001220703125,459.25,58450,460.7035635951229,463.39539000506875,37.03877206904,-1.7242052664276457,-1.2257655743269456
460.04998779296875,460.20001220703125,459.70001220703125,459.79998779296875,43401,460.48570499440484,463.076780270583,36.67265887820235,-1.7744211100114171,-1.33549668146384
460.25,460.6000061035156,459.3500061035156,460.0,168617,460.40713666293664,462.807563101956,37.55881286109611,-1.7775872944803837,-1.4239148040671488
459.20001220703125,461.0,459.20001220703125,460.25,50938,460.0047618443015,462.4639868262489,34.80536672451655,-1.8435702282529292,-1.507845888904305
460.1000061035156,460.3999938964844,459.45001220703125,459.45001220703125,24182,460.03650993070625,462.2388458050362,38.93754443582372,-1.8024625267511283,-1.5667692164736697
459.5,460.45001220703125,459.04998779296875,459.8999938964844,135083,459.8576732871376,461.9780033474137,37.242777457360624,-1.7975784893678224,-1.6129310710525004
458.5,459.8500061035156,458.5,459.6499938964844,119387,459.4051155247584,461.6467649333743,34.544138328953316,-1.853038819174401,-1.6609526206768805
459.5,460.0,458.45001220703125,458.45001220703125,80165,459.43674368317227,461.4423111301958,39.282227855981205,-1.795601313248767,-1.687882359191258
457.6000061035156,459.70001220703125,457.3999938964844,459.70001220703125,112259,458.8244978232867,461.076377318131,34.21461667070222,-1.8817041899411606,-1.7266467253412388
456.3999938964844,457.6000061035156,456.04998779296875,457.45001220703125,68669,458.016329847686,460.6310074684504,31.45461297877982,-2.0234472558315133,-1.7860068314392936
456.04998779296875,457.20001220703125,455.8999938964844,456.20001220703125,108370,457.3608824961136,460.19471988030926,30.67731076009531,-2.139361002255896,-1.8566776656026143
456.5,457.20001220703125,456.20001220703125,456.25,82491,457.0739216640758,459.8428417964703,32.970831917880496,-2.1698980235117915,-1.9193217371844498
456.8500061035156,457.1000061035156,456.3999938964844,457.0,28541,456.9992831438891,459.5578098257127,34.778238580480426,-2.1411741427506854,-1.963692218297697
455.8999938964844,456.8999938964844,455.3500061035156,456.6499938964844,149651,456.6328533947542,459.20944640388143,32.23732823180124,-2.170053282399067,-2.004964431117971
456.6499938964844,457.6499938964844,455.8500061035156,455.8999938964844,122041,456.63856689533094,458.9656890222246,36.20026717018941,-2.1081203771959736,-2.0255956203335717
